Gene_ID	Gene_Name	AML_BDCM	AML_P31_FUJ	AML_PL-21	chondrosarcoma_CAL-78	chondrosarcoma_Hs819.T	chondrosarcoma_SW-1353
ENSG00000234616	JRK	5.0	4.0	7.0	5.0	2.0	3.0
ENSG00000234617	SNRK-AS1	0.1	0.6	0.3		0.1	2.0
ENSG00000234618	RPSAP9	2.0	0.7	0.4	0.7	0.3	0.7
ENSG00000234622	AL683807.2				0.3		0.5
ENSG00000234626	AL021937.3						2.0
ENSG00000234629	WDR82P1						0.4
ENSG00000234630	AC245060.2	0.5	0.6	1.0	2.0	0.6	1.0
ENSG00000234632	NECAP1P2	0.1					
ENSG00000234636	MED14OS	0.6	0.6	0.6	0.6	0.2	1.0
ENSG00000234640	AL390763.1	0.1	0.1	0.1	0.1		
ENSG00000234645	YWHAEP5						0.2
ENSG00000234648	AL162151.2			2.0			
ENSG00000234650	PCCA-AS1		0.6	0.3	0.1		0.2
ENSG00000234660	LINC00440		0.3		0.1		0.1
ENSG00000234663	LINC01934		0.1				
ENSG00000234665	AL512625.3	0.1	0.1		0.1	0.4	0.5
ENSG00000234667	ACTBP13						0.1
ENSG00000234676	IFT74-AS1	0.1	0.2	0.1			
ENSG00000234678	ELF3-AS1	0.6	1.0	0.7	0.1	0.4	0.2
ENSG00000234680	VN2R3P				0.1		
ENSG00000234684	SDCBP2-AS1	2.0	1.0	1.0	1.0	0.6	2.0
ENSG00000234685	NUS1P2	2.0			0.5		
ENSG00000234689	ENSG00000234689	0.1		0.2		0.1	
ENSG00000234694	AL139289.2	1.0	2.0	0.8	0.6	0.1	0.3
ENSG00000234696	GPR50-AS1				0.3		
ENSG00000234698	AL161937.1				0.2	0.1	0.2
ENSG00000234699	AL139339.1	0.6	0.1		0.1	0.2	
ENSG00000234705	HMGA1P4	1.0	1.0	0.7		0.1	0.1
ENSG00000234707	AC074351.1				0.2		
ENSG00000234709	UPF3AP3	0.5	0.3	0.3	0.1	0.2	0.2
ENSG00000234719	NPIPB2	0.4	1.0	0.8		0.3	1.0
ENSG00000234722	LINC01287	0.3	0.5	0.9	0.2	0.1	2.0
ENSG00000234724	HDAC1P1				0.1		0.3
ENSG00000234740	AL162386.2					0.1	0.6
ENSG00000234741	GAS5	82.0	103.0	251.0	66.0	27.0	34.0
ENSG00000234742	AC144530.1	0.1	0.1		0.5	0.1	
ENSG00000234745	HLA-B	439.0	736.0	582.0	72.0	16.0	79.0
ENSG00000234750	AC012618.2	0.6	0.5	0.3	0.9	0.2	0.4
ENSG00000234751	AP002381.1			0.1			
ENSG00000234753	FOXP4-AS1	1.0	2.0	3.0			
ENSG00000234754	AL445470.1						0.2
ENSG00000234756	LINC02621				0.1		0.5
ENSG00000234763	AL359378.1				0.1		
ENSG00000234769	WASH4P	0.5	0.7	0.5		0.1	0.2
ENSG00000234771	SLC25A25-AS1	3.0	3.0	2.0	2.0	0.4	1.0
ENSG00000234772	LINC00412	0.1	0.4	0.4	0.5		
ENSG00000234773	AC012618.3	0.1	0.4	0.3	0.1	0.1	0.1
ENSG00000234776	C11orf94	0.2	2.0	0.5	0.5	0.1	1.0
ENSG00000234779	BNC2-AS1		0.2			0.7	1.0
ENSG00000234782	TPT1P9			0.1			
ENSG00000234787	LINC00458		0.1	0.1	0.2		
ENSG00000234788	HSPA8P3	0.1	0.1				
ENSG00000234789	AL590369.1	0.3	0.2	0.3	1.0	0.7	
ENSG00000234793	AC114730.2		0.1				
ENSG00000234796	AC113607.1						0.3
ENSG00000234797	RPS3AP6	43.0	4.0	25.0	8.0	3.0	9.0
ENSG00000234805	AC090505.1						0.1
ENSG00000234806	RPL26P29	0.3	0.3	0.4		0.1	
ENSG00000234807	LINC01135	0.1	0.1		0.4	0.1	0.1
ENSG00000234810	AL603840.1					0.2	0.1
ENSG00000234814	SVIL2P	0.2	0.1		0.1	0.3	0.1
ENSG00000234816	HIST1H2APS5	0.1					
ENSG00000234817	AL136309.2		0.1		0.9	0.1	0.4
ENSG00000234818	AC007314.1	0.1	0.2	0.2	0.3	0.1	
ENSG00000234819	AL353705.4					0.1	8.0
ENSG00000234825	XRCC6P2	0.4	0.1	0.1	0.2	0.1	0.1
ENSG00000234828	IQCM	0.1	0.1	0.2			
ENSG00000234830	FAM197Y9				0.3		
ENSG00000234832	AL096677.1	0.5	0.1	0.1	0.4	0.1	
ENSG00000234835	PHBP13	0.1	0.2				
ENSG00000234840	LINC01239		0.1	0.5	0.3	0.1	3.0
ENSG00000234841	AC017007.2	0.2				0.1	0.3
ENSG00000234842	MTCO2P16					0.2	0.3
ENSG00000234844	CDC42P2					0.1	1.0
ENSG00000234848	AC008758.2		0.1	0.1	0.2		
ENSG00000234851	RPL23AP42	29.0	18.0	30.0	12.0	5.0	10.0
ENSG00000234854	LINC00676			0.1			
ENSG00000234857	HNRNPUL2-BSCL2	0.9	1.0	0.9	0.9	0.4	0.4
ENSG00000234869	AL021392.1				0.1		0.7
ENSG00000234871	ENSG00000234871	0.1	0.1	0.2			0.1
ENSG00000234878	HSPE1P1		0.1				
ENSG00000234880	LINC00163						0.1
ENSG00000234882	EIF3EP1	0.5	0.6	0.9	0.5	0.5	0.9
ENSG00000234883	MIR155HG	106.0	2.0	5.0	4.0	0.3	
ENSG00000234884	AL022329.1	0.1			0.2		
ENSG00000234886	MTND5P26						0.1
ENSG00000234889	AL391666.1				0.3		
ENSG00000234891	Z82196.1						0.2
ENSG00000234892	Z82214.1				0.1		
ENSG00000234896	OR7E62P	0.1		0.1			
ENSG00000234900	AL135937.1				0.4		
ENSG00000234902	AC007879.3	0.1	0.3	0.1	0.2	0.3	0.3
ENSG00000234907	AL593851.1						0.1
ENSG00000234911	TEX21P	0.3	0.1	0.1	0.5		0.2
ENSG00000234912	SNHG20	6.0	5.0	3.0	3.0	0.9	2.0
ENSG00000234915	AL360091.3	0.1	0.1				
ENSG00000234917	AC098484.2	0.7	0.7	0.5	0.3	0.1	0.2
ENSG00000234918	AL157387.1						0.2
ENSG00000234921	AC006450.2	0.1					
ENSG00000234925	ATP5PDP4	0.7	1.0	0.8	1.0	0.6	0.7
ENSG00000234928	LINC01659		0.1				
ENSG00000234933	CDC42P1	0.1					0.1
ENSG00000234936	AC010883.1	1.0	5.0	0.4	1.0	0.1	0.7
ENSG00000234937	AL139128.1	0.1	0.1	0.1	0.1		
ENSG00000234938	AC012668.2				0.8		0.2
ENSG00000234940	AC023128.1		0.1				
ENSG00000234942	GRID1-AS1						0.1
ENSG00000234943	AC092839.2	0.3		0.1	1.0		
ENSG00000234944	LINC02623			0.5			
ENSG00000234945	GTF3C2-AS1	0.1	0.2	0.2	0.2	0.1	0.1
ENSG00000234948	LINC01524				0.1		0.4
ENSG00000234949	AC104667.2	0.1				0.1	0.1
ENSG00000234950	RBMY2OP				0.1		
ENSG00000234956	LINC02539	0.9					
ENSG00000234961	AL133415.1	0.1	0.1	0.1	2.0	0.5	0.1
ENSG00000234964	FABP5P7	0.5	0.1				
ENSG00000234965	SHISA8				0.1		0.1
ENSG00000234967	AL357558.2						0.1
ENSG00000234969	AL627389.1	0.1	0.1	0.2	0.5	0.2	0.2
ENSG00000234973	LINC02658				1.0		
ENSG00000234975	FTH1P2		0.2	0.3	0.3	0.3	0.6
ENSG00000234979	Z82185.1				0.4		
ENSG00000234981	AC244034.1	0.1	0.3	0.7			
ENSG00000234982	AL441963.1					0.1	
ENSG00000234985	AC074085.2						0.1
ENSG00000234993	CUBNP2		0.3				
ENSG00000234996	AC098934.2	0.1	0.1	0.2	0.1		0.1
ENSG00000234997	AC016745.1	0.2	0.1	0.1	0.1		0.3
ENSG00000234999	SNRPCP19	0.1					3.0
ENSG00000235002	AL513331.1	0.1					
ENSG00000235007	AL161785.2						0.1
ENSG00000235010	AL512622.1						0.1
ENSG00000235011	AL353651.1	0.1					
ENSG00000235013	COX20P2	6.0					0.1
ENSG00000235016	SEMA3F-AS1	1.0	0.8	2.0	0.5	0.4	0.8
ENSG00000235018	AL137077.1	0.1	0.1				0.3
ENSG00000235021	AL591848.2			0.1			
ENSG00000235026	DPP10-AS1		4.0		0.1		
ENSG00000235027	AC068580.3	0.1	1.0	2.0	3.0	0.6	1.0
ENSG00000235028	HMGN1P30	0.1					
ENSG00000235033	AL590999.1				0.5	0.1	0.3
ENSG00000235034	C19orf81						0.3
ENSG00000235035	AC005234.1						0.4
ENSG00000235036	AL035456.1	0.2	0.2	0.3	0.1		0.4
ENSG00000235043	TECRP1					0.1	
ENSG00000235044	PPIAP3	0.1			0.2		0.6
ENSG00000235045	RPL7P8	0.1					
ENSG00000235047	AC016751.2						0.2
ENSG00000235052	AL021154.1	0.5	0.3				
ENSG00000235054	LINC01777						0.4
ENSG00000235058	ZMYND10-AS1	0.1		0.2			
ENSG00000235060	VDAC1P4				0.1		
ENSG00000235062	BCRP5	0.1	0.1				
ENSG00000235065	RPL24P2	0.5	0.6	1.0	0.3	0.2	
ENSG00000235070	AC062015.1				0.1		0.3
ENSG00000235072	AC012074.1	0.1	0.3	0.4			0.1
ENSG00000235076	GAPDHP52	0.1	0.1	0.2		0.1	
ENSG00000235077	AC073842.1		0.1	0.1			0.3
ENSG00000235078	AC231981.1	0.1	1.0	0.4	0.3	0.1	0.4
ENSG00000235079	ZRANB2-AS1	0.4	0.5	0.6	0.2	0.1	0.7
ENSG00000235081	AC245052.3	0.1					0.3
ENSG00000235082	SUMO1P3	1.0	0.8	0.6		0.3	1.0
ENSG00000235084	CHCHD2P6	0.4	0.8	0.5	0.4	0.1	0.3
ENSG00000235085	AC091153.2			0.1	0.4		
ENSG00000235086	FNDC1-IT1					0.2	0.8
ENSG00000235088	AL031667.2	0.1	0.1	0.3			
ENSG00000235089	AL357632.1		0.1				
ENSG00000235090	RPL7L1P3						0.1
ENSG00000235091	BX324167.1		0.2				0.1
ENSG00000235092	ID2-AS1	0.1	0.3	0.1	0.1	0.4	
ENSG00000235096	AC118555.1			0.1	0.1		0.4
ENSG00000235097	LINC00330				0.2		
ENSG00000235098	ANKRD65	0.2		0.2	0.2	0.4	
ENSG00000235099	AL138731.1	0.1	0.1	0.2	0.3	0.1	0.1
ENSG00000235100	AL157400.3	0.2	0.2		0.2		0.2
ENSG00000235101	SETP9	0.7	0.1	0.3			
ENSG00000235105	AL356968.2	0.1	0.2	0.2	0.1	0.1	0.2
ENSG00000235106	BRD3OS	2.0	3.0	2.0	6.0	4.0	4.0
ENSG00000235109	ZSCAN31	0.4	1.0	1.0	7.0	0.9	0.3
ENSG00000235111	Z97192.3	0.1	0.5	0.4			0.1
ENSG00000235112	HSPE1P27		0.1	0.1			
ENSG00000235119	AL138895.1	0.7	0.6	2.0	0.5	0.4	
ENSG00000235121	AL645504.1		0.1				0.1
ENSG00000235123	DSCAM-AS1				0.1		
ENSG00000235126	AC128709.2	0.1					
ENSG00000235128	AC013474.1	0.2	0.3	0.7			0.3
ENSG00000235131	AL136528.2	0.2	0.2	0.1			
ENSG00000235138	AL445931.1	0.2	0.5	0.1	0.4	0.1	0.2
ENSG00000235141	COX6CP17		0.1	0.3			
ENSG00000235145	RPSAP16		0.1	0.1			
ENSG00000235151	AC131097.4	0.1					
ENSG00000235156	TMEM30CP					0.1	
ENSG00000235159	AL121672.2	0.4	0.2	0.1	1.0	0.1	0.3
ENSG00000235162	C12orf75	34.0	6.0	0.1	40.0	31.0	27.0
ENSG00000235169	SMIM1	0.1	0.2	0.4	0.1		
ENSG00000235172	LINC01366	0.2	0.4	0.3	0.2		0.3
ENSG00000235173	HGH1	8.0	10.0	10.0	9.0	4.0	6.0
ENSG00000235174	RPL39P3	12.0	2.0	8.0	7.0	0.9	2.0
ENSG00000235180	LINC00601				4.0	0.6	7.0
ENSG00000235181	AC245036.2		0.2				
ENSG00000235183	SRP14P3		0.1	0.1	0.1		
ENSG00000235185	AL031727.2	0.1		0.1			
ENSG00000235186	AC103563.8						0.1
ENSG00000235189	AL034405.1						0.2
ENSG00000235191	NUCB1-AS1	0.1				0.2	0.2
ENSG00000235192	AC009495.3	0.1	4.0	2.0	0.1		
ENSG00000235193	ENSG00000235193	0.4					
ENSG00000235194	PPP1R3E	2.0	6.0	3.0	1.0	0.7	2.0
ENSG00000235198	AC005871.1						0.2
ENSG00000235200	LINC01702						0.2
ENSG00000235204	AL162724.2	1.0	1.0	0.6	2.0	0.3	1.0
ENSG00000235207	TUBBP6					0.1	0.3
ENSG00000235209	AL022318.1		0.2	0.1			
ENSG00000235213	OR6E1P	0.1	0.1	0.1			
ENSG00000235214	FAM83C-AS1	0.2	0.5			0.1	0.1
ENSG00000235215	AL592431.1	0.5			2.0		0.8
ENSG00000235217	TSPY26P		0.4	0.2	0.4	0.8	0.1
ENSG00000235224	AL591212.2					0.1	
ENSG00000235225	AC016712.1	0.4					
ENSG00000235236	AC137630.2	0.1	0.2	0.2	0.1	0.1	
ENSG00000235237	Z82188.2	0.4	0.2			0.1	0.3
ENSG00000235238	SUMO2P1					0.1	0.1
ENSG00000235241	BX284668.4			0.3	3.0	0.4	0.4
ENSG00000235243	AC093716.1		0.1				
ENSG00000235244	DANT2	0.3			0.2		0.1
ENSG00000235245	AL360181.2	3.0	4.0	3.0	3.0	2.0	1.0
ENSG00000235246	AL020993.1	0.1	0.1			0.1	
ENSG00000235251	AC093155.2	0.1					
ENSG00000235257	ITGA9-AS1		0.5	0.3	0.7	0.2	0.2
ENSG00000235258	NDUFB4P6	0.1	0.2	0.2			
ENSG00000235262	KDM5C-IT1	0.2	0.3	0.2	0.1	0.1	0.8
ENSG00000235267	AC074117.2	0.1	0.1	0.2	0.1		0.4
ENSG00000235269	LINC02331						0.3
ENSG00000235271	Z97353.2			0.1			1.0
ENSG00000235280	MCF2L-AS1	0.1			0.9		0.1
ENSG00000235281	AL713851.1						0.6
ENSG00000235284	SNORD62A	0.7	0.6	0.7	1.0	0.2	
ENSG00000235285	SMIM2-IT1			0.1			0.2
ENSG00000235286	AP000925.1			0.1	0.1		0.1
ENSG00000235289	BRD7P6						0.1
ENSG00000235290	HLA-W	0.2	0.3	1.0	0.1		0.1
ENSG00000235293	AC114814.3						0.3
ENSG00000235296	AC145207.1					0.1	0.1
ENSG00000235298	AL354733.3	3.0	2.0	3.0	4.0	2.0	3.0
ENSG00000235299	MRPL53P1	0.1	0.3	0.1		0.1	0.4
ENSG00000235301	HLA-Z	0.2	1.0				2.0
ENSG00000235308	AL445991.1	0.2	0.2	0.3		0.1	
ENSG00000235310	GXYLT1P6						0.1
ENSG00000235313	HM13-IT1	1.0	2.0	3.0	1.0	1.0	1.0
ENSG00000235314	LINC00957	5.0	3.0	3.0	0.6	0.3	0.2
ENSG00000235316	DUSP8P5	1.0	2.0	2.0	2.0	0.7	0.8
ENSG00000235319	AC012360.1	0.1	0.1				0.2
ENSG00000235321	AC007556.1		0.4		0.1		
ENSG00000235328	AC006946.1	0.2	2.0	4.0		0.1	0.7
ENSG00000235330	RPL12P25	0.2	0.2	0.2			
ENSG00000235335	AC016723.1						1.0
ENSG00000235343	LINC01665						2.0
ENSG00000235347	Z84478.1	0.1					
ENSG00000235349	AC016769.3				0.5		
ENSG00000235351	AC114730.3	0.7	0.5	0.4	0.1	0.2	0.2
ENSG00000235354	RPS29P16	0.9	1.0	2.0	4.0	0.1	2.0
ENSG00000235355	ENSG00000235355		0.4	0.4	0.2	0.4	2.0
ENSG00000235358	AC093151.3		0.2	0.1	0.1		0.4
ENSG00000235361	AC016292.1	0.2	0.1	0.1			
ENSG00000235363	SNRPGP10	0.1	0.1	0.1			
ENSG00000235366	LINC01055	11.0					
ENSG00000235369	RPL36AP15	0.2	0.7	0.6	2.0	0.1	
ENSG00000235370	DNM1P51	0.2			0.1		0.1
ENSG00000235373	ENSG00000235373	1.0	0.9	1.0	0.2	0.3	1.0
ENSG00000235374	SSR4P1	0.1	1.0	0.4	1.0	0.5	1.0
ENSG00000235378	MRPS10P1	0.1					
ENSG00000235381	AL596202.1	1.0	0.9	0.7	0.4	0.5	0.5
ENSG00000235385	LINC02154	0.1			2.0	0.1	20.0
ENSG00000235387	SPAAR				0.6	0.2	1.0
ENSG00000235397	EPN2-AS1		0.1				
ENSG00000235403	AC114808.1	0.1					
ENSG00000235408	SNORA71B	4.0	4.0	6.0	4.0	1.0	3.0
ENSG00000235410	AL157896.1						0.2
ENSG00000235411	AC007041.1				0.1		0.1
ENSG00000235413	KRT18P63	0.2	0.2	0.4	0.1	0.1	0.1
ENSG00000235415	AC005808.1		0.1	0.1			
ENSG00000235419	AC010149.1	7.0	0.1	0.4		0.3	0.3
ENSG00000235423	ENSG00000235423	1.0	0.7	0.2	0.5	2.0	2.0
ENSG00000235424	SUMO2P10			0.1	0.4		
ENSG00000235426	AL133481.1			2.0	0.3	0.1	
ENSG00000235427	AC006159.1				0.1	0.3	1.0
ENSG00000235436	DPY19L2P4			0.2	0.2	0.1	0.8
ENSG00000235437	LINC01278	3.0	2.0		5.0	2.0	4.0
ENSG00000235438	ESRRAP2		0.1				0.1
ENSG00000235440	AC011742.3	0.1	0.1				
ENSG00000235445	AC016027.3	0.1	0.1			0.1	
ENSG00000235448	LURAP1L-AS1				0.1	0.1	0.9
ENSG00000235449	AC098934.3	0.2	1.0	1.0		0.8	0.6
ENSG00000235450	AC079760.1				0.2		
ENSG00000235453	SMIM27	2.0	2.0	2.0	2.0	0.7	0.9
ENSG00000235454	HAUS6P3				0.1		0.1
ENSG00000235459	RPS26P31	0.1	0.1				
ENSG00000235462	TAB3P1	0.1					
ENSG00000235475	ENSG00000235475	0.7	0.8	3.0	1.0	0.4	0.5
ENSG00000235478	LINC01664		0.1	0.2			
ENSG00000235480	AC013270.1	0.3					0.3
ENSG00000235481	UBE2R2-AS1	0.9	0.1		0.2	0.1	0.5
ENSG00000235488	JARID2-AS1	0.5	0.4	0.2		0.1	
ENSG00000235489	DBF4P1	0.2	0.2	0.2	0.1		0.2
ENSG00000235491	LINC01889						0.2
ENSG00000235493	LINC01967	0.4	0.4	0.4	1.0	0.1	0.5
ENSG00000235497	AC012506.4	0.1					
ENSG00000235499	AC073046.1	5.0	9.0	8.0	1.0		1.0
ENSG00000235501	AC105942.1	3.0		0.1	11.0	1.0	11.0
ENSG00000235508	RPS2P7	0.2	0.1		0.7		
ENSG00000235510	BX842568.4					0.1	
ENSG00000235513	AL035681.1	0.2	1.0	0.9	0.2	0.8	0.1
ENSG00000235514	LLPHP2	0.1		0.1	0.7		0.1
ENSG00000235522	AC010978.1						0.1
ENSG00000235526	AL355990.2				1.0	0.2	1.0
ENSG00000235527	HIPK1-AS1	0.1	0.1		0.1		0.1
ENSG00000235529	AGAP1-IT1				0.1	0.1	
ENSG00000235530	AC087294.1	0.3	0.2	0.1	0.3	0.1	0.1
ENSG00000235531	MSC-AS1	2.0		0.6	4.0	4.0	3.0
ENSG00000235532	LINC00402				0.2		0.2
ENSG00000235535	TRDN-AS1				0.1		0.2
ENSG00000235538	AL137005.1						0.5
ENSG00000235545	AC103923.1	0.2		0.1	0.6	0.1	0.3
ENSG00000235546	AC087499.4						0.8
ENSG00000235552	RPL6P27	37.0	4.0	10.0	3.0	3.0	4.0
ENSG00000235554	AC005822.1		0.2				0.2
ENSG00000235559	NOP56P1	0.6		0.2			
ENSG00000235560	AC002310.1	1.0	1.0	0.7	1.0	0.1	0.7
ENSG00000235565	ENSG00000235565		0.3				0.3
ENSG00000235568	NFAM1	2.0	19.0	16.0			
ENSG00000235570	LINC00533				0.3		
ENSG00000235571	SNX18P14						3.0
ENSG00000235573	AC005005.2						0.1
ENSG00000235574	AC073150.1						0.1
ENSG00000235576	LINC01871	0.1				0.1	2.0
ENSG00000235578	AC007731.2		2.0	5.0			2.0
ENSG00000235579	AC007283.2	0.2	0.1	0.2		0.2	
ENSG00000235581	AC005011.1						0.3
ENSG00000235584	AC008268.1						0.1
ENSG00000235586	AC011247.1	0.2	0.6	0.2	0.2	0.1	
ENSG00000235590	GNAS-AS1	0.4				0.1	0.4
ENSG00000235592	AC004674.2						0.2
ENSG00000235593	RBMS3-AS1					0.1	0.1
ENSG00000235602	POU5F1P3	0.1	0.2	0.5		0.1	
ENSG00000235609	AF127577.4	0.2			0.5	0.3	0.2
ENSG00000235613	NSRP1P1			0.1			
ENSG00000235615	AJ239322.1						0.1
ENSG00000235618	FAM21EP	0.1	0.2	0.2	0.1	0.1	0.2
ENSG00000235619	RPL36AP33	0.1		0.1	0.1	0.1	
ENSG00000235621	LINC00494	3.0					0.2
ENSG00000235627	SNRPFP4	0.2	0.1	0.1		0.1	0.2
ENSG00000235629	AC090952.1	0.1					
ENSG00000235631	RNF148				0.1		
ENSG00000235635	AC016644.1	0.1	0.2		0.1		0.1
ENSG00000235636	NUS1P1	2.0	0.5	0.7	0.3	0.5	1.0
ENSG00000235641	LINC00484		0.4	0.1	0.1		0.1
ENSG00000235643	LINC01647		0.1	0.1	0.2		0.2
ENSG00000235651	AC064850.1	0.3	0.1	0.2	0.7		0.1
ENSG00000235652	AL356599.1	0.3	0.7	1.0	0.4	0.3	0.6
ENSG00000235655	H3F3AP4	9.0	16.0	15.0	12.0	3.0	6.0
ENSG00000235656	RPL36P18	0.1					
ENSG00000235659	AL391987.4				0.3		
ENSG00000235660	LINC00345		0.3				
ENSG00000235661	MIR670HG					0.1	0.2
ENSG00000235663	SAPCD1-AS1	0.1	0.1	0.1			
ENSG00000235665	LINC00298	0.1					
ENSG00000235672	AC090286.2	0.3	0.1	0.2	0.9		
ENSG00000235673	AL929472.4			0.1	0.2		
ENSG00000235674	LDHAP2		0.8	4.0			0.2
ENSG00000235677	NPM1P26	0.2	0.5	0.7	0.6	0.3	0.1
ENSG00000235681	AC245884.3	2.0	4.0	2.0	6.0	1.0	0.7
ENSG00000235686	PPIAP20	0.3	0.5				
ENSG00000235688	SNTG2-AS1	2.0			0.3	0.3	1.0
ENSG00000235695	AC130472.1		1.0	0.8	0.7		
ENSG00000235700	CYCSP52	0.2	0.1	0.4		0.1	0.3
ENSG00000235701	PCBP2P1	0.2	0.2	0.1	0.6	0.1	0.4
ENSG00000235703	LINC00894	0.7	0.7	0.6	0.8	0.5	0.5
ENSG00000235705	AL133481.2		0.1				
ENSG00000235706	DICER1-AS1	1.0	1.0	2.0	0.3	0.2	0.4
ENSG00000235716	KRT18P46				0.2		
ENSG00000235720	GABPAP	0.6	0.2	0.2	0.5	0.3	0.4
ENSG00000235724	AC009299.3	0.2	0.1	0.2			0.1
ENSG00000235725	AC007389.3	0.4	0.5	0.3	0.4	0.2	0.3
ENSG00000235734	HMGN1P36				1.0		
ENSG00000235740	PHACTR2-AS1		0.1	0.1			
ENSG00000235742	AC012308.1					0.1	
ENSG00000235748	SEPT14P12	0.4	0.2	0.5	0.9	0.1	0.1
ENSG00000235749	AL390860.1						0.4
ENSG00000235750	KIAA0040	10.0	6.0	5.0	1.0	0.1	3.0
ENSG00000235751	ENSG00000235751						0.3
ENSG00000235760	AC138655.1	0.1	3.0	0.1			0.2
ENSG00000235763	SNRPGP5			0.2			0.3
ENSG00000235770	LINC00607				0.1	2.0	0.6
ENSG00000235772	AP001625.2	0.6	0.4	0.1			0.5
ENSG00000235774	AC023347.1				0.2		
ENSG00000235776	AC000089.1				0.1		
ENSG00000235781	LINC02569	0.2	0.1	0.2	0.3	0.1	0.2
ENSG00000235782	AL031429.1		0.9		0.9		0.7
ENSG00000235784	HNRNPA1P29						0.1
ENSG00000235785	AL109767.1	0.1					
ENSG00000235790	AC114488.2	0.1				1.0	0.2
ENSG00000235795	AC093157.2	0.3	0.7	0.6		0.1	0.6
ENSG00000235802	HCFC1-AS1	0.4	0.1	0.1	1.0	0.1	
ENSG00000235806	AF241728.1	0.1	0.2	0.8	0.9	0.1	
ENSG00000235813	AL672032.1						2.0
ENSG00000235820	AL109935.1	0.1					0.4
ENSG00000235821	IFITM4P	1.0	2.0	0.1	0.6	0.2	0.1
ENSG00000235822	ENSG00000235822		0.1				
ENSG00000235823	OLMALINC	10.0	6.0	6.0	0.7	0.3	2.0
ENSG00000235828	RPL36AP26			0.1			0.1
ENSG00000235829	TBCAP2	0.1					
ENSG00000235831	BHLHE40-AS1	0.4	0.2	0.1	0.1	0.1	0.3
ENSG00000235832	CNN2P3						0.1
ENSG00000235833	AC017099.1	0.1	0.1	0.3	0.1		0.4
ENSG00000235834	Z93022.1		0.2	0.4			
ENSG00000235837	AC073333.1	0.1	0.5	0.9	1.0	0.1	0.3
ENSG00000235840	AC012363.2		0.1				
ENSG00000235843	AL390961.2	0.2	0.1				
ENSG00000235847	LDHAP7	0.1					
ENSG00000235848	RMDN2-AS1	2.0			0.7	0.1	
ENSG00000235852	AC005540.1	0.8	0.3	0.1	0.8	0.8	0.5
ENSG00000235857	CTBP2P1						2.0
ENSG00000235859	AC006978.1	4.0	5.0	11.0	2.0	0.6	2.0
ENSG00000235861	AC005237.2	0.5					
ENSG00000235863	B3GALT4	1.0	0.2	0.6		0.8	0.1
ENSG00000235865	GSN-AS1		0.1		0.3	0.7	0.8
ENSG00000235869	Z99127.2	0.2		0.1			
ENSG00000235872	AC078777.1	0.1	0.1				0.3
ENSG00000235879	FAR1P1		5.0				
ENSG00000235880	AL158832.1	0.2	0.2				
ENSG00000235884	LINC00941				8.0	3.0	0.2
ENSG00000235885	LINC01828				0.3		0.3
ENSG00000235886	AC006055.1						0.1
ENSG00000235887	AC239859.3						0.1
ENSG00000235888	AF064858.1		1.0	0.1			0.2
ENSG00000235890	TSPEAR-AS1		0.1		0.2	0.3	0.7
ENSG00000235893	BX284632.1	0.3	0.4	0.3	0.4	0.6	2.0
ENSG00000235897	TM4SF19-AS1	0.3	0.2	0.3	0.6		0.3
ENSG00000235899	LINC01564				1.0	0.2	0.6
ENSG00000235902	AC108472.1	0.1			0.9	0.1	
ENSG00000235903	CPB2-AS1	0.6	0.1	0.2			
ENSG00000235904	RBMS3-AS3				0.3	0.5	0.7
ENSG00000235907	AC115285.1		0.3				0.1
ENSG00000235908	RHOA-IT1	0.4	0.9	0.4	0.7	0.3	0.2
ENSG00000235910	APOA1-AS	0.1	0.3	0.2	0.2	0.1	0.5
ENSG00000235912	AL031729.1	0.5		0.3		0.1	
ENSG00000235917	MTCO2P11	0.2					
ENSG00000235919	ASH1L-AS1	3.0	1.0	2.0	0.6	0.5	0.4
ENSG00000235927	NEXN-AS1	0.1	0.1	0.2	1.0	0.5	0.6
ENSG00000235934	AC007405.2	0.4	0.2		0.2		0.8
ENSG00000235937	AC008280.1	0.2		0.2			0.2
ENSG00000235939	AL138760.1	0.1	0.6				
ENSG00000235944	ZNF815P	0.7	1.0	1.0	0.5	0.2	1.0
ENSG00000235945	AC002543.1		0.1	0.1			
ENSG00000235946	AC234783.1	6.0	0.8		1.0	0.3	0.3
ENSG00000235947	EGOT	0.9	0.3	0.3	0.2		
ENSG00000235954	TTC28-AS1	0.8	1.0	2.0	1.0	0.2	0.8
ENSG00000235957	COX7CP1		0.2	0.1			
ENSG00000235958	UBOX5-AS1	0.2	0.2	0.1	0.1	0.1	0.2
ENSG00000235959	AC009237.6				0.2		
ENSG00000235961	PNMA6A				2.0		0.1
ENSG00000235962	RPL7AP53						0.2
ENSG00000235963	MCCD1P1	0.1	0.1		0.8		0.2
ENSG00000235964	FXYD6P2		0.7	0.1			3.0
ENSG00000235974	VN2R19P						0.3
ENSG00000235978	AC018816.1	0.2	0.3	0.5	0.7	0.3	0.4
ENSG00000235982	ENSG00000235982	0.1	0.3	0.8		0.1	2.0
ENSG00000235984	GPC5-AS1						0.2
ENSG00000235988	AC245100.5		0.5	0.2			
ENSG00000235989	MORC2-AS1	0.1	0.1	0.1	0.1		
ENSG00000235990	RPL23AP20	0.1	0.2	0.7	0.4		0.3
ENSG00000235992	GRAMD4P2						0.4
